set,axis,stratum,row_set_id,row_set_canonical,row_set_n_names,interval_is_a_restatement,unit,convention,n,n_pairs,n_solutes,n_solvents,n_sources,sources,top_source,top_source_share_of_stratum_squared_error,share_of_squared_error,mse,b_insuff_up,margin,P_boot,margin_ci90_lo,margin_ci90_hi,ci90_excludes_zero,test_a_boundable,loso_testable,loso_n_deletions,loso_n_undefined,loso_n_leaving_unboundable,loso_margin_min,loso_margin_max,loso_worst_source,loso_worst_margin,loso_worst_n_remaining,test_b_sign_survives_loso,test_b_strict_remainder_boundable,admissible_this_cell,admissible_this_cell_strict,cells_reported,cells_admissible,cells_admissible_strict,admissible_in_every_cell,admissible_in_every_cell_strict,direction,licenses,reason_not_admissible
broad_477,solvent_class_x_solute_role,aromatic_hydrocarbon | organic_solute,566d888e,solvent_class_x_solute_role::aromatic_hydrocarbon | organic_solute,1,False,pair,full,8,8,8,1,1,10.1016/j.tca.2012.02.005,10.1016/j.tca.2012.02.005,1.0,0.0242,0.9381,,,,,,,False,False,1,1,1,,,,,,False,False,False,False,4,0,0,False,False,no estimate,"nothing: reported in the map, not stated as a finding",not boundable: n=8 < 40; the fixed cell is undefined at n=8
broad_477,solvent_class_x_solute_role,aromatic_hydrocarbon | organic_solute,566d888e,solvent_class_x_solute_role::aromatic_hydrocarbon | organic_solute,1,False,pair,res,8,8,8,1,1,10.1016/j.tca.2012.02.005,10.1016/j.tca.2012.02.005,1.0,0.0245,0.873,,,,,,,False,False,1,1,1,,,,,,False,False,False,False,4,0,0,False,False,no estimate,"nothing: reported in the map, not stated as a finding",not boundable: n=8 < 40; the fixed cell is undefined at n=8
broad_477,solvent_class_x_solute_role,aromatic_hydrocarbon | organic_solute,62b448fc,solvent_class_x_solute_role::aromatic_hydrocarbon | organic_solute,1,False,row,full,8,8,8,1,1,10.1016/j.tca.2012.02.005,10.1016/j.tca.2012.02.005,1.0,0.0082,0.9381,,,,,,,False,False,1,1,1,,,,,,False,False,False,False,4,0,0,False,False,no estimate,"nothing: reported in the map, not stated as a finding",not boundable: n=8 < 40; the fixed cell is undefined at n=8
broad_477,solvent_class_x_solute_role,aromatic_hydrocarbon | organic_solute,62b448fc,solvent_class_x_solute_role::aromatic_hydrocarbon | organic_solute,1,False,row,res,8,8,8,1,1,10.1016/j.tca.2012.02.005,10.1016/j.tca.2012.02.005,1.0,0.0077,0.873,,,,,,,False,False,1,1,1,,,,,,False,False,False,False,4,0,0,False,False,no estimate,"nothing: reported in the map, not stated as a finding",not boundable: n=8 < 40; the fixed cell is undefined at n=8
broad_477,solvent_class_x_solute_role,aromatic_hydrocarbon | water_solute,9c601556,solvent_class_x_solute_role::aromatic_hydrocarbon | water_solute,1,False,pair,full,1,1,1,1,1,10.1021/acs.jced.7b00114,10.1021/acs.jced.7b00114,1.0,0.0177,5.5014,,,,,,,False,False,1,1,1,,,,,,False,False,False,False,4,0,0,False,False,no estimate,"nothing: reported in the map, not stated as a finding",not boundable: n=1 < 40; the fixed cell is undefined at n=1
broad_477,solvent_class_x_solute_role,aromatic_hydrocarbon | water_solute,9c601556,solvent_class_x_solute_role::aromatic_hydrocarbon | water_solute,1,False,pair,res,1,1,1,1,1,10.1021/acs.jced.7b00114,10.1021/acs.jced.7b00114,1.0,0.0302,8.5993,,,,,,,False,False,1,1,1,,,,,,False,False,False,False,4,0,0,False,False,no estimate,"nothing: reported in the map, not stated as a finding",not boundable: n=1 < 40; the fixed cell is undefined at n=1
broad_477,solvent_class_x_solute_role,aromatic_hydrocarbon | water_solute,ff05d980,solvent_class_x_solute_role::aromatic_hydrocarbon | water_solute,1,False,row,full,6,1,1,1,1,10.1021/acs.jced.7b00114,10.1021/acs.jced.7b00114,1.0,0.0376,5.7125,,,,,,,False,False,1,1,1,,,,,,False,False,False,False,4,0,0,False,False,no estimate,"nothing: reported in the map, not stated as a finding",not boundable: n=6 < 40; the fixed cell is undefined at n=6
broad_477,solvent_class_x_solute_role,aromatic_hydrocarbon | water_solute,ff05d980,solvent_class_x_solute_role::aromatic_hydrocarbon | water_solute,1,False,row,res,6,1,1,1,1,10.1021/acs.jced.7b00114,10.1021/acs.jced.7b00114,1.0,0.0586,8.8619,,,,,,,False,False,1,1,1,,,,,,False,False,False,False,4,0,0,False,False,no estimate,"nothing: reported in the map, not stated as a finding",not boundable: n=6 < 40; the fixed cell is undefined at n=6
broad_477,solvent_class_x_solute_role,aryl_ether | water_solute,fba4cd75,solvent_class::aryl_ether,3,True,pair,full,2,2,1,2,1,10.1021/acs.jced.7b00114,10.1021/acs.jced.7b00114,1.0,0.0377,5.8604,,,,,,,False,False,1,1,1,,,,,,False,False,False,False,4,0,0,False,False,no estimate,"nothing: reported in the map, not stated as a finding",not boundable: n=2 < 40; the fixed cell is undefined at n=2
broad_477,solvent_class_x_solute_role,aryl_ether | water_solute,fba4cd75,solvent_class::aryl_ether,3,True,pair,res,2,2,1,2,1,10.1021/acs.jced.7b00114,10.1021/acs.jced.7b00114,1.0,0.0679,9.6759,,,,,,,False,False,1,1,1,,,,,,False,False,False,False,4,0,0,False,False,no estimate,"nothing: reported in the map, not stated as a finding",not boundable: n=2 < 40; the fixed cell is undefined at n=2
broad_477,solvent_class_x_solute_role,aryl_ether | water_solute,7eb7fdfe,solvent_class::aryl_ether,3,True,row,full,13,2,1,2,1,10.1021/acs.jced.7b00114,10.1021/acs.jced.7b00114,1.0,0.0828,5.8053,,,,,,,False,False,1,1,1,,,,,,False,False,False,False,4,0,0,False,False,no estimate,"nothing: reported in the map, not stated as a finding",not boundable: n=13 < 40; the fixed cell is undefined at n=13
broad_477,solvent_class_x_solute_role,aryl_ether | water_solute,7eb7fdfe,solvent_class::aryl_ether,3,True,row,res,13,2,1,2,1,10.1021/acs.jced.7b00114,10.1021/acs.jced.7b00114,1.0,0.1373,9.5817,,,,,,,False,False,1,1,1,,,,,,False,False,False,False,4,0,0,False,False,no estimate,"nothing: reported in the map, not stated as a finding",not boundable: n=13 < 40; the fixed cell is undefined at n=13
broad_477,solvent_class_x_solute_role,glycol_ether | organic_solute,3b0ae99a,solvent_class::glycol_ether,3,True,pair,full,43,43,19,4,3,10.1016/j.fluid.2013.06.028|10.1016/j.jct.2016.10.013|10.1021/je020196d,10.1016/j.jct.2016.10.013,0.6359,0.4433,3.2029,0.1329,2.937,1.0,1.949,3.774,True,True,True,3,0,3,2.4073,3.2615,10.1016/j.jct.2016.10.013,2.4073,19.0,True,False,True,False,4,4,2,True,False,positive,B_clos > 0 in this stratum: the closure's own error exceeds what input insufficiency can account for,
broad_477,solvent_class_x_solute_role,glycol_ether | organic_solute,3b0ae99a,solvent_class::glycol_ether,3,True,pair,res,43,43,19,4,3,10.1016/j.fluid.2013.06.028|10.1016/j.jct.2016.10.013|10.1021/je020196d,10.1016/j.jct.2016.10.013,0.6192,0.439,2.9081,0.1438,2.6204,1.0,1.866,3.282,True,True,True,3,0,3,2.2744,2.9906,10.1016/j.jct.2016.10.013,2.2744,19.0,True,False,True,False,4,4,2,True,False,positive,B_clos > 0 in this stratum: the closure's own error exceeds what input insufficiency can account for,
broad_477,solvent_class_x_solute_role,glycol_ether | organic_solute,0c6e6140,solvent_class::glycol_ether,3,True,row,full,182,43,19,4,3,10.1016/j.fluid.2013.06.028|10.1016/j.jct.2016.10.013|10.1021/je020196d,10.1016/j.jct.2016.10.013,0.5515,0.4918,2.4627,0.1161,2.2305,1.0,1.401,3.323,True,True,True,3,0,0,1.668,3.2593,10.1016/j.jct.2016.10.013,1.668,110.0,True,True,True,True,4,4,2,True,False,positive,B_clos > 0 in this stratum: the closure's own error exceeds what input insufficiency can account for,
broad_477,solvent_class_x_solute_role,glycol_ether | organic_solute,0c6e6140,solvent_class::glycol_ether,3,True,row,res,182,43,19,4,3,10.1016/j.fluid.2013.06.028|10.1016/j.jct.2016.10.013|10.1021/je020196d,10.1016/j.jct.2016.10.013,0.532,0.4518,2.2518,0.1077,2.0364,1.0,1.268,2.833,True,True,True,3,0,0,1.5971,2.8655,10.1016/j.jct.2016.10.013,1.5971,110.0,True,True,True,True,4,4,2,True,False,positive,B_clos > 0 in this stratum: the closure's own error exceeds what input insufficiency can account for,
broad_477,solvent_class_x_solute_role,halogenated | organic_solute,be856873,solvent_class_x_solute_role::halogenated | organic_solute,1,False,pair,full,4,4,4,1,1,10.1016/j.fluid.2015.11.037,10.1016/j.fluid.2015.11.037,1.0,0.0327,2.5374,,,,,,,False,False,1,1,1,,,,,,False,False,False,False,4,0,0,False,False,no estimate,"nothing: reported in the map, not stated as a finding",not boundable: n=4 < 40; the fixed cell is undefined at n=4
broad_477,solvent_class_x_solute_role,halogenated | organic_solute,be856873,solvent_class_x_solute_role::halogenated | organic_solute,1,False,pair,res,4,4,4,1,1,10.1016/j.fluid.2015.11.037,10.1016/j.fluid.2015.11.037,1.0,0.0345,2.4534,,,,,,,False,False,1,1,1,,,,,,False,False,False,False,4,0,0,False,False,no estimate,"nothing: reported in the map, not stated as a finding",not boundable: n=4 < 40; the fixed cell is undefined at n=4
broad_477,solvent_class_x_solute_role,halogenated | organic_solute,49efd772,solvent_class_x_solute_role::halogenated | organic_solute,1,False,row,full,12,4,4,1,1,10.1016/j.fluid.2015.11.037,10.1016/j.fluid.2015.11.037,1.0,0.0271,2.0564,,,,,,,False,False,1,1,1,,,,,,False,False,False,False,4,0,0,False,False,no estimate,"nothing: reported in the map, not stated as a finding",not boundable: n=12 < 40; the fixed cell is undefined at n=12
broad_477,solvent_class_x_solute_role,halogenated | organic_solute,49efd772,solvent_class_x_solute_role::halogenated | organic_solute,1,False,row,res,12,4,4,1,1,10.1016/j.fluid.2015.11.037,10.1016/j.fluid.2015.11.037,1.0,0.0262,1.9816,,,,,,,False,False,1,1,1,,,,,,False,False,False,False,4,0,0,False,False,no estimate,"nothing: reported in the map, not stated as a finding",not boundable: n=12 < 40; the fixed cell is undefined at n=12
broad_477,solvent_class_x_solute_role,halogenated | water_solute,d7e22db7,solvent_class_x_solute_role::halogenated | water_solute,1,False,pair,full,3,3,1,3,1,10.1021/acs.jced.7b00114,10.1021/acs.jced.7b00114,1.0,0.0363,3.7608,,,,,,,False,False,1,1,1,,,,,,False,False,False,False,4,0,0,False,False,no estimate,"nothing: reported in the map, not stated as a finding",not boundable: n=3 < 40; the fixed cell is undefined at n=3
broad_477,solvent_class_x_solute_role,halogenated | water_solute,d7e22db7,solvent_class_x_solute_role::halogenated | water_solute,1,False,pair,res,3,3,1,3,1,10.1021/acs.jced.7b00114,10.1021/acs.jced.7b00114,1.0,0.0658,6.2473,,,,,,,False,False,1,1,1,,,,,,False,False,False,False,4,0,0,False,False,no estimate,"nothing: reported in the map, not stated as a finding",not boundable: n=3 < 40; the fixed cell is undefined at n=3
broad_477,solvent_class_x_solute_role,halogenated | water_solute,24fd4557,solvent_class_x_solute_role::halogenated | water_solute,1,False,row,full,18,3,1,3,1,10.1021/acs.jced.7b00114,10.1021/acs.jced.7b00114,1.0,0.076,3.8463,0.2278,3.3907,1.0,1.347,5.885,True,False,False,1,1,1,,,,,,False,False,False,False,4,0,0,False,False,positive,"nothing: reported in the map, not stated as a finding","not boundable: n=18 < 40; one source publication (10.1021/acs.jced.7b00114): leave-one-source-out cannot be run, so the sign was never tested"
broad_477,solvent_class_x_solute_role,halogenated | water_solute,24fd4557,solvent_class_x_solute_role::halogenated | water_solute,1,False,row,res,18,3,1,3,1,10.1021/acs.jced.7b00114,10.1021/acs.jced.7b00114,1.0,0.1249,6.2944,0.2278,5.8389,1.0,2.697,9.432,True,False,False,1,1,1,,,,,,False,False,False,False,4,0,0,False,False,positive,"nothing: reported in the map, not stated as a finding","not boundable: n=18 < 40; one source publication (10.1021/acs.jced.7b00114): leave-one-source-out cannot be run, so the sign was never tested"
broad_477,solvent_class_x_solute_role,mono_alcohol | organic_solute,3cac4071,solvent_class::mono_alcohol,3,True,pair,full,17,17,14,4,2,10.1016/j.fluid.2015.11.037|10.1016/j.tca.2012.02.005,10.1016/j.tca.2012.02.005,0.8193,0.1727,3.1556,1.8475,-0.5394,0.945,-0.047,5.457,False,False,True,2,2,2,,,,,,False,False,False,False,4,0,0,False,False,non-positive,"nothing: reported in the map, not stated as a finding","not boundable: n=17 < 40; 2 of 2 deletions leave fewer than 16 rows and the fixed cell is then undefined (10.1016/j.fluid.2015.11.037, 10.1016/j.tca.2012.02.005), so the sign is not verifiable"
broad_477,solvent_class_x_solute_role,mono_alcohol | organic_solute,3cac4071,solvent_class::mono_alcohol,3,True,pair,res,17,17,14,4,2,10.1016/j.fluid.2015.11.037|10.1016/j.tca.2012.02.005,10.1016/j.tca.2012.02.005,0.7913,0.1565,2.6219,1.0186,0.5846,0.94,-0.06,4.212,False,False,True,2,2,2,,,,,,False,False,False,False,4,0,0,False,False,positive,"nothing: reported in the map, not stated as a finding","not boundable: n=17 < 40; 2 of 2 deletions leave fewer than 16 rows and the fixed cell is then undefined (10.1016/j.fluid.2015.11.037, 10.1016/j.tca.2012.02.005), so the sign is not verifiable"
broad_477,solvent_class_x_solute_role,mono_alcohol | organic_solute,3a91251f,solvent_class::mono_alcohol,3,True,row,full,35,17,14,4,2,10.1016/j.fluid.2015.11.037|10.1016/j.tca.2012.02.005,10.1016/j.fluid.2015.11.037,0.508,0.098,2.5525,0.7328,1.0869,0.978,0.373,4.264,True,False,True,2,1,2,2.0429,2.0429,10.1016/j.tca.2012.02.005,2.0429,22.0,False,False,False,False,4,0,0,False,False,positive,"nothing: reported in the map, not stated as a finding","not boundable: n=35 < 40; 1 of 2 deletions leave fewer than 16 rows and the fixed cell is then undefined (10.1016/j.fluid.2015.11.037), so the sign is not verifiable"
broad_477,solvent_class_x_solute_role,mono_alcohol | organic_solute,3a91251f,solvent_class::mono_alcohol,3,True,row,res,35,17,14,4,2,10.1016/j.fluid.2015.11.037|10.1016/j.tca.2012.02.005,10.1016/j.fluid.2015.11.037,0.5521,0.0868,2.2498,0.733,0.7837,0.964,0.182,3.238,True,False,True,2,1,2,1.9516,1.9516,10.1016/j.tca.2012.02.005,1.9516,22.0,False,False,False,False,4,0,0,False,False,positive,"nothing: reported in the map, not stated as a finding","not boundable: n=35 < 40; 1 of 2 deletions leave fewer than 16 rows and the fixed cell is then undefined (10.1016/j.fluid.2015.11.037), so the sign is not verifiable"
broad_477,solvent_class_x_solute_role,nh_protic | organic_solute,e3f6247e,solvent_class::nh_protic,3,True,pair,full,33,33,21,10,3,10.1016/j.jct.2013.05.006|10.1016/j.tca.2012.02.005|10.1016/j.tca.2015.11.010,10.1016/j.tca.2012.02.005,0.5623,0.1771,1.6671,0.4048,0.8575,0.955,0.031,2.645,True,False,True,3,1,3,-0.0213,1.4354,10.1016/j.tca.2012.02.005,-0.0213,25.0,False,False,False,False,4,0,0,False,False,positive,"nothing: reported in the map, not stated as a finding","not boundable: n=33 < 40; 1 of 3 deletions leave fewer than 16 rows and the fixed cell is then undefined (10.1016/j.tca.2015.11.010), so the sign is not verifiable"
broad_477,solvent_class_x_solute_role,nh_protic | organic_solute,e3f6247e,solvent_class::nh_protic,3,True,pair,res,33,33,21,10,3,10.1016/j.jct.2013.05.006|10.1016/j.tca.2012.02.005|10.1016/j.tca.2015.11.010,10.1016/j.tca.2012.02.005,0.6187,0.1361,1.1749,0.2814,0.6122,0.887,-0.258,2.142,False,False,True,3,1,3,-0.2364,0.8654,10.1016/j.tca.2012.02.005,-0.2364,25.0,False,False,False,False,4,0,0,False,False,positive,"nothing: reported in the map, not stated as a finding","not boundable: n=33 < 40; 1 of 3 deletions leave fewer than 16 rows and the fixed cell is then undefined (10.1016/j.tca.2015.11.010), so the sign is not verifiable"
broad_477,solvent_class_x_solute_role,nh_protic | organic_solute,c7d77ad1,solvent_class::nh_protic,3,True,row,full,33,33,21,10,3,10.1016/j.jct.2013.05.006|10.1016/j.tca.2012.02.005|10.1016/j.tca.2015.11.010,10.1016/j.tca.2012.02.005,0.5623,0.0604,1.6671,0.4048,0.8575,0.944,-0.047,2.763,False,False,True,3,1,3,-0.0213,1.4354,10.1016/j.tca.2012.02.005,-0.0213,25.0,False,False,False,False,4,0,0,False,False,positive,"nothing: reported in the map, not stated as a finding","not boundable: n=33 < 40; 1 of 3 deletions leave fewer than 16 rows and the fixed cell is then undefined (10.1016/j.tca.2015.11.010), so the sign is not verifiable"
broad_477,solvent_class_x_solute_role,nh_protic | organic_solute,c7d77ad1,solvent_class::nh_protic,3,True,row,res,33,33,21,10,3,10.1016/j.jct.2013.05.006|10.1016/j.tca.2012.02.005|10.1016/j.tca.2015.11.010,10.1016/j.tca.2012.02.005,0.6187,0.0427,1.1749,0.2814,0.6122,0.882,-0.271,1.964,False,False,True,3,1,3,-0.2364,0.8654,10.1016/j.tca.2012.02.005,-0.2364,25.0,False,False,False,False,4,0,0,False,False,positive,"nothing: reported in the map, not stated as a finding","not boundable: n=33 < 40; 1 of 3 deletions leave fewer than 16 rows and the fixed cell is then undefined (10.1016/j.tca.2015.11.010), so the sign is not verifiable"
broad_477,solvent_class_x_solute_role,water | organic_solute,ef35966c,solvent_class::water,3,True,pair,full,15,15,15,1,3,10.1016/j.fluid.2015.01.010|10.1016/j.fluid.2016.08.030|10.1021/acs.jced.9b00726,10.1021/acs.jced.9b00726,0.622,0.0382,0.7905,,,,,,,False,True,3,3,3,,,,,,False,False,False,False,4,1,1,False,False,no estimate,"nothing: reported in the map, not stated as a finding",not boundable: n=15 < 40; the fixed cell is undefined at n=15
broad_477,solvent_class_x_solute_role,water | organic_solute,ef35966c,solvent_class::water,3,True,pair,res,15,15,15,1,3,10.1016/j.fluid.2015.01.010|10.1016/j.fluid.2016.08.030|10.1021/acs.jced.9b00726,10.1021/acs.jced.9b00726,0.6906,0.0276,0.5234,,,,,,,False,True,3,3,3,,,,,,False,False,False,False,4,1,1,False,False,no estimate,"nothing: reported in the map, not stated as a finding",not boundable: n=15 < 40; the fixed cell is undefined at n=15
broad_477,solvent_class_x_solute_role,water | organic_solute,bdbedd1e,solvent_class::water,3,True,row,full,111,15,15,1,3,10.1016/j.fluid.2015.01.010|10.1016/j.fluid.2016.08.030|10.1021/acs.jced.9b00726,10.1021/acs.jced.9b00726,0.5021,0.1113,0.914,0.1742,0.5655,0.997,0.255,0.969,True,True,True,3,0,0,0.0412,0.7866,10.1016/j.fluid.2015.01.010,0.0412,65.0,True,True,True,True,4,1,1,False,False,positive,B_clos > 0 in this stratum: the closure's own error exceeds what input insufficiency can account for,
broad_477,solvent_class_x_solute_role,water | organic_solute,bdbedd1e,solvent_class::water,3,True,row,res,111,15,15,1,3,10.1016/j.fluid.2015.01.010|10.1016/j.fluid.2016.08.030|10.1021/acs.jced.9b00726,10.1021/acs.jced.9b00726,0.7457,0.0583,0.4765,0.215,0.0464,0.761,-0.145,0.394,False,True,True,3,0,0,-0.1935,0.2455,10.1021/acs.jced.9b00726,-0.1935,50.0,False,False,False,False,4,1,1,False,False,positive,"nothing: reported in the map, not stated as a finding",sign does not survive deletion of 10.1016/j.fluid.2015.01.010 (+0.046 -> -0.075); 10.1021/acs.jced.9b00726 (+0.046 -> -0.194)
broad_477,solvent_family_fine,aliphatic_hydrocarbon,a8a30394,solvent_class::aliphatic_hydrocarbon,3,True,pair,full,2,2,2,1,2,10.1016/j.jct.2019.05.011|10.1016/j.tca.2012.02.005,10.1016/j.jct.2019.05.011,0.9302,0.0001,0.0101,,,,,,,False,True,2,2,2,,,,,,False,False,False,False,4,0,0,False,False,no estimate,"nothing: reported in the map, not stated as a finding",not boundable: n=2 < 40; the fixed cell is undefined at n=2
broad_477,solvent_family_fine,aliphatic_hydrocarbon,a8a30394,solvent_class::aliphatic_hydrocarbon,3,True,pair,res,2,2,2,1,2,10.1016/j.jct.2019.05.011|10.1016/j.tca.2012.02.005,10.1016/j.jct.2019.05.011,0.8562,0.0001,0.0107,,,,,,,False,True,2,2,2,,,,,,False,False,False,False,4,0,0,False,False,no estimate,"nothing: reported in the map, not stated as a finding",not boundable: n=2 < 40; the fixed cell is undefined at n=2
broad_477,solvent_family_fine,aliphatic_hydrocarbon,bb2c2c1e,solvent_class::aliphatic_hydrocarbon,3,True,row,full,2,2,2,1,2,10.1016/j.jct.2019.05.011|10.1016/j.tca.2012.02.005,10.1016/j.jct.2019.05.011,0.9302,0.0,0.0101,,,,,,,False,True,2,2,2,,,,,,False,False,False,False,4,0,0,False,False,no estimate,"nothing: reported in the map, not stated as a finding",not boundable: n=2 < 40; the fixed cell is undefined at n=2
broad_477,solvent_family_fine,aliphatic_hydrocarbon,bb2c2c1e,solvent_class::aliphatic_hydrocarbon,3,True,row,res,2,2,2,1,2,10.1016/j.jct.2019.05.011|10.1016/j.tca.2012.02.005,10.1016/j.jct.2019.05.011,0.8562,0.0,0.0107,,,,,,,False,True,2,2,2,,,,,,False,False,False,False,4,0,0,False,False,no estimate,"nothing: reported in the map, not stated as a finding",not boundable: n=2 < 40; the fixed cell is undefined at n=2
broad_477,solvent_family_fine,amide_NH,146d5f44,solvent_family_fine::amide_NH,1,False,pair,full,25,25,20,2,2,10.1016/j.jct.2013.05.006|10.1016/j.tca.2015.11.010,10.1016/j.tca.2015.11.010,0.9162,0.0775,0.9631,0.4922,-0.0213,0.892,-0.132,1.269,False,False,True,2,1,2,0.844,0.844,10.1016/j.jct.2013.05.006,0.844,18.0,False,False,False,False,4,0,0,False,False,non-positive,"nothing: reported in the map, not stated as a finding","not boundable: n=25 < 40; 1 of 2 deletions leave fewer than 16 rows and the fixed cell is then undefined (10.1016/j.tca.2015.11.010), so the sign is not verifiable"
