pair_id,solute_smiles,solvent_smiles,solute_ud_key,solvent_ud_key,match_rule_solute,match_rule_solvent,T_K,m_ln_gamma_inf,g_2002_full,g_2002_res,g_2010_dsp_off_full,g_2010_dsp_off_res,method,source_doi,journal,in_corner_57
165,ClCCl,CCCCO,YMWUJEATGCHHMB-UHFFFAOYSA-N,LRHPLDYGYMQRHN-UHFFFAOYSA-N,exact,exact,333.15,0.5653138090500605,-0.6150751739005449,-0.578382955216275,0.2065350582428418,0.2432272769271122,unreported,10.1016/j.fluid.2015.11.037,Fluid Phase Equilib.,False
166,ClCCl,CO,YMWUJEATGCHHMB-UHFFFAOYSA-N,OKKJLVBELUTLKV-UHFFFAOYSA-N,exact,exact,293.15,1.043804052173115,-0.4738149903951137,-0.3870797885950313,0.4202030027799464,0.5069382045800286,unreported,10.1016/j.fluid.2015.11.037,Fluid Phase Equilib.,False
166,ClCCl,CO,YMWUJEATGCHHMB-UHFFFAOYSA-N,OKKJLVBELUTLKV-UHFFFAOYSA-N,exact,exact,303.15,1.0543120297715298,-0.39918874158895307,-0.31245353978887064,0.48454246287553837,0.5712776646756206,unreported,10.1016/j.fluid.2015.11.037,Fluid Phase Equilib.,False
166,ClCCl,CO,YMWUJEATGCHHMB-UHFFFAOYSA-N,OKKJLVBELUTLKV-UHFFFAOYSA-N,exact,exact,313.15,1.0543120297715298,-0.3314533215422019,-0.2447181197421195,0.5396498866402167,0.6263850884402989,unreported,10.1016/j.fluid.2015.11.037,Fluid Phase Equilib.,False
166,ClCCl,CO,YMWUJEATGCHHMB-UHFFFAOYSA-N,OKKJLVBELUTLKV-UHFFFAOYSA-N,exact,exact,323.15,1.0402767116551463,-0.26989935069548665,-0.1831641488954042,0.5868682980180443,0.6736034998181265,unreported,10.1016/j.fluid.2015.11.037,Fluid Phase Equilib.,False
166,ClCCl,CO,YMWUJEATGCHHMB-UHFFFAOYSA-N,OKKJLVBELUTLKV-UHFFFAOYSA-N,exact,exact,333.15,1.0331844833456545,-0.2139056229563094,-0.12717042115622698,0.6273120726322935,0.7140472744323757,unreported,10.1016/j.fluid.2015.11.037,Fluid Phase Equilib.,False
167,CCc1ccccc1,c1ccncc1,YNQLUTRBYVCPMQ-UHFFFAOYSA-N,JUJWROOIHBZHMG-UHFFFAOYSA-N,exact,exact,298.15,0.3646431135879092,0.34554621487037923,0.39467927215925735,0.3543676630717573,0.4035007203606343,Chromatography,10.1016/j.fluid.2016.10.009,Fluid Phase Equilib.,True
168,CCc1ccccc1,CCCCCOC(C)=O,YNQLUTRBYVCPMQ-UHFFFAOYSA-N,PGMYKACGEOXYJE-UHFFFAOYSA-N,exact,exact,298.15,-0.0202027073175194,-0.04963930968316187,-0.03542210466660989,-0.055391635563763586,-0.04117443054721155,Chromatography,10.1016/j.jct.2018.05.003,J. Chem. Thermodyn.,False
169,CCc1ccccc1,OCCOCCOCCOCCO,YNQLUTRBYVCPMQ-UHFFFAOYSA-N,UWHCKJMYHZGTIT-UHFFFAOYSA-N,exact,exact,333.15,1.85471861881472,0.9186978639966561,1.0149681718259915,1.0700895170436895,1.166359824873025,Chromatography,10.1021/je020196d,J. Chem. Eng. Data,False
169,CCc1ccccc1,OCCOCCOCCOCCO,YNQLUTRBYVCPMQ-UHFFFAOYSA-N,UWHCKJMYHZGTIT-UHFFFAOYSA-N,exact,exact,353.15,1.7277008329273345,0.8980624286512846,0.99433273648062,1.05312459192137,1.1493948997507055,Chromatography,10.1021/je020196d,J. Chem. Eng. Data,False
169,CCc1ccccc1,OCCOCCOCCOCCO,YNQLUTRBYVCPMQ-UHFFFAOYSA-N,UWHCKJMYHZGTIT-UHFFFAOYSA-N,exact,exact,363.15,1.6693658210139883,0.8873331544130963,0.9836034622424318,1.0434762779269713,1.1397465857563067,Chromatography,10.1021/je020196d,J. Chem. Eng. Data,False
169,CCc1ccccc1,OCCOCCOCCOCCO,YNQLUTRBYVCPMQ-UHFFFAOYSA-N,UWHCKJMYHZGTIT-UHFFFAOYSA-N,exact,exact,373.1,1.608437412100517,0.8764388285051278,0.9727091363344632,1.0332462392680728,1.1295165470974082,Chromatography,10.1021/je020196d,J. Chem. Eng. Data,False
169,CCc1ccccc1,OCCOCCOCCOCCO,YNQLUTRBYVCPMQ-UHFFFAOYSA-N,UWHCKJMYHZGTIT-UHFFFAOYSA-N,exact,exact,383.15,1.554432473397371,0.8652491772549907,0.9615194850843262,1.0223659359268347,1.11863624375617,Chromatography,10.1021/je020196d,J. Chem. Eng. Data,False
169,CCc1ccccc1,OCCOCCOCCOCCO,YNQLUTRBYVCPMQ-UHFFFAOYSA-N,UWHCKJMYHZGTIT-UHFFFAOYSA-N,exact,exact,393.15,1.5211093046404065,0.8539618444425052,0.9502321522718407,1.0110727885987583,1.1073430964280937,Chromatography,10.1021/je020196d,J. Chem. Eng. Data,False
169,CCc1ccccc1,OCCOCCOCCOCCO,YNQLUTRBYVCPMQ-UHFFFAOYSA-N,UWHCKJMYHZGTIT-UHFFFAOYSA-N,exact,exact,403.15,1.4710490269846987,0.8425504524517957,0.9388207602811312,0.9993834557460157,1.0956537635753512,Chromatography,10.1021/je020196d,J. Chem. Eng. Data,False
170,CCc1ccccc1,OCCOCCOCCO,YNQLUTRBYVCPMQ-UHFFFAOYSA-N,ZIBGPFATKBEMQZ-UHFFFAOYSA-N,exact,exact,323.15,2.385417751287258,1.3204845552220443,1.3384693158820231,1.4977221552415731,1.5157069159015517,Chromatography,10.1021/je020196d,J. Chem. Eng. Data,False
170,CCc1ccccc1,OCCOCCOCCO,YNQLUTRBYVCPMQ-UHFFFAOYSA-N,ZIBGPFATKBEMQZ-UHFFFAOYSA-N,exact,exact,333.15,2.330268351093984,1.3065892775031198,1.3245740381630984,1.486341689899866,1.5043264505598446,Chromatography,10.1021/je020196d,J. Chem. Eng. Data,False
170,CCc1ccccc1,OCCOCCOCCO,YNQLUTRBYVCPMQ-UHFFFAOYSA-N,ZIBGPFATKBEMQZ-UHFFFAOYSA-N,exact,exact,343.15,2.2752447281994783,1.2924359004787975,1.3104206611387763,1.474073786018891,1.4920585466788696,Chromatography,10.1021/je020196d,J. Chem. Eng. Data,False
170,CCc1ccccc1,OCCOCCOCCO,YNQLUTRBYVCPMQ-UHFFFAOYSA-N,ZIBGPFATKBEMQZ-UHFFFAOYSA-N,exact,exact,353.15,2.2087797803089906,1.2780688924651762,1.296053653125155,1.4610446928050544,1.479029453465033,Chromatography,10.1021/je020196d,J. Chem. Eng. Data,False
170,CCc1ccccc1,OCCOCCOCCO,YNQLUTRBYVCPMQ-UHFFFAOYSA-N,ZIBGPFATKBEMQZ-UHFFFAOYSA-N,exact,exact,363.15,2.1654816137722204,1.2635276997010059,1.2815124603609844,1.4473637237555854,1.465348484415564,Chromatography,10.1021/je020196d,J. Chem. Eng. Data,False
170,CCc1ccccc1,OCCOCCOCCO,YNQLUTRBYVCPMQ-UHFFFAOYSA-N,ZIBGPFATKBEMQZ-UHFFFAOYSA-N,exact,exact,373.1,2.127112031628925,1.2489211255642663,1.2669058862242448,1.4331985099400737,1.4511832706000523,Chromatography,10.1021/je020196d,J. Chem. Eng. Data,False
170,CCc1ccccc1,OCCOCCOCCO,YNQLUTRBYVCPMQ-UHFFFAOYSA-N,ZIBGPFATKBEMQZ-UHFFFAOYSA-N,exact,exact,383.15,2.07216513270906,1.2340594379291159,1.2520441985890944,1.4184151156148925,1.436399876274871,Chromatography,10.1021/je020196d,J. Chem. Eng. Data,False
170,CCc1ccccc1,OCCOCCOCCO,YNQLUTRBYVCPMQ-UHFFFAOYSA-N,ZIBGPFATKBEMQZ-UHFFFAOYSA-N,exact,exact,393.15,2.043917985610789,1.2191917969030959,1.2371765575630744,1.4033041790297183,1.4212889396896968,Chromatography,10.1021/je020196d,J. Chem. Eng. Data,False
171,C#CCCCCC,c1ccncc1,YVXHZKKCZYLQOP-UHFFFAOYSA-N,JUJWROOIHBZHMG-UHFFFAOYSA-N,exact,exact,298.15,0.4382549309311553,-0.42202604365670765,-0.3387994742009193,0.16204603812048138,0.24527260757627045,Chromatography,10.1016/j.fluid.2016.10.009,Fluid Phase Equilib.,True
172,Cc1ccccc1,CN=CO,YXFVVABEGXRONW-UHFFFAOYSA-N,ATHHXGZTWNVVOU-UHFFFAOYSA-N,exact,exact,298.15,1.9459101490553132,1.2798891218037478,1.3345368501885273,1.174796805047598,1.2294445334323778,Chromatography,10.1016/j.tca.2015.11.010,Thermochim. Acta,False
173,Cc1ccccc1,CC(C)=O,YXFVVABEGXRONW-UHFFFAOYSA-N,CSCPPACGZOOCGX-UHFFFAOYSA-N,exact,exact,298.15,0.6981347220709843,0.04299955366414544,0.0936275360562392,0.025783984882691888,0.07641196727478504,Chromatography,10.1016/j.jct.2015.12.034,J. Chem. Thermodyn.,False
174,Cc1ccccc1,OCCO,YXFVVABEGXRONW-UHFFFAOYSA-N,LYCAIKOWRPUZTN-UHFFFAOYSA-N,exact,exact,298.0,4.532599493153256,2.620379984669633,2.679899848606962,2.988738776357855,3.048258640295184,Chromatography,10.1016/j.fluid.2013.06.028,Fluid Phase Equilib.,True
175,Cc1ccccc1,CCCCCOC(C)=O,YXFVVABEGXRONW-UHFFFAOYSA-N,PGMYKACGEOXYJE-UHFFFAOYSA-N,exact,exact,298.15,-0.1508228897345836,-0.10849505308504212,-0.06051498555586962,-0.11711181069789729,-0.06913174316872375,Chromatography,10.1016/j.jct.2018.05.003,J. Chem. Thermodyn.,False
176,Cc1ccccc1,OCCOCCOCCOCCO,YXFVVABEGXRONW-UHFFFAOYSA-N,UWHCKJMYHZGTIT-UHFFFAOYSA-N,exact,exact,333.15,1.503721777995855,0.6612154264076359,0.8183631308050839,0.7957559948543712,0.9529036992518194,Chromatography,10.1021/je020196d,J. Chem. Eng. Data,False
176,Cc1ccccc1,OCCOCCOCCOCCO,YXFVVABEGXRONW-UHFFFAOYSA-N,UWHCKJMYHZGTIT-UHFFFAOYSA-N,exact,exact,353.15,1.3908589276174703,0.6476441263788623,0.8047918307763103,0.7875686871413045,0.9447163915387526,Chromatography,10.1021/je020196d,J. Chem. Eng. Data,False
176,Cc1ccccc1,OCCOCCOCCOCCO,YXFVVABEGXRONW-UHFFFAOYSA-N,UWHCKJMYHZGTIT-UHFFFAOYSA-N,exact,exact,363.15,1.347527544939791,0.6403453157761119,0.7974930201735599,0.7821199743699373,0.9392676787673855,Chromatography,10.1021/je020196d,J. Chem. Eng. Data,False
176,Cc1ccccc1,OCCOCCOCCOCCO,YXFVVABEGXRONW-UHFFFAOYSA-N,UWHCKJMYHZGTIT-UHFFFAOYSA-N,exact,exact,373.1,1.2854514036903275,0.6327971343228612,0.7899448387203093,0.7759474861880765,0.9330951905855247,Chromatography,10.1021/je020196d,J. Chem. Eng. Data,False
176,Cc1ccccc1,OCCOCCOCCOCCO,YXFVVABEGXRONW-UHFFFAOYSA-N,UWHCKJMYHZGTIT-UHFFFAOYSA-N,exact,exact,383.15,1.2419619902299708,0.6249197077486466,0.7820674121460947,0.7690469037158892,0.9261946081133374,Chromatography,10.1021/je020196d,J. Chem. Eng. Data,False
176,Cc1ccccc1,OCCOCCOCCOCCO,YXFVVABEGXRONW-UHFFFAOYSA-N,UWHCKJMYHZGTIT-UHFFFAOYSA-N,exact,exact,393.15,1.2141112362988604,0.6168614443568475,0.7740091487542956,0.761599657036678,0.9187473614341262,Chromatography,10.1021/je020196d,J. Chem. Eng. Data,False
176,Cc1ccccc1,OCCOCCOCCOCCO,YXFVVABEGXRONW-UHFFFAOYSA-N,UWHCKJMYHZGTIT-UHFFFAOYSA-N,exact,exact,403.15,1.1668937960845154,0.6086135008090312,0.7657612052064793,0.7536469319754087,0.9107946363728568,Chromatography,10.1021/je020196d,J. Chem. Eng. Data,False
177,Cc1ccccc1,CC#N,YXFVVABEGXRONW-UHFFFAOYSA-N,WEVYAHXRMPXWCK-UHFFFAOYSA-N,exact,exact,298.15,1.3737155789130306,1.3529612515345435,1.5117937203090384,1.2664399410242448,1.4252724097987395,Chromatography,10.1016/j.jct.2015.12.034,J. Chem. Thermodyn.,False
178,Cc1ccccc1,N=CO,YXFVVABEGXRONW-UHFFFAOYSA-N,ZHNUHDYFZUAESO-UHFFFAOYSA-N,exact,exact,298.0,4.394449154672439,4.480896503372549,4.703519886443589,4.144266124275152,4.366889507346188,Chromatography,10.1016/j.jct.2013.05.006,J. Chem. Thermodyn.,False
179,Cc1ccccc1,OCCOCCOCCO,YXFVVABEGXRONW-UHFFFAOYSA-N,ZIBGPFATKBEMQZ-UHFFFAOYSA-N,exact,exact,323.15,1.9611927725864704,1.0332743127226338,1.0937934047319087,1.1906856444999145,1.2512047365091892,Chromatography,10.1021/je020196d,J. Chem. Eng. Data,False
179,Cc1ccccc1,OCCOCCOCCO,YXFVVABEGXRONW-UHFFFAOYSA-N,ZIBGPFATKBEMQZ-UHFFFAOYSA-N,exact,exact,333.15,1.9164077737931655,1.023614070929674,1.0841331629389488,1.1845768544667092,1.2450959464759839,Chromatography,10.1021/je020196d,J. Chem. Eng. Data,False
179,Cc1ccccc1,OCCOCCOCCO,YXFVVABEGXRONW-UHFFFAOYSA-N,ZIBGPFATKBEMQZ-UHFFFAOYSA-N,exact,exact,343.15,1.873385538108,1.0136237164999122,1.074142808509187,1.177441741481681,1.2379608334909555,Chromatography,10.1021/je020196d,J. Chem. Eng. Data,False
179,Cc1ccccc1,OCCOCCOCCO,YXFVVABEGXRONW-UHFFFAOYSA-N,ZIBGPFATKBEMQZ-UHFFFAOYSA-N,exact,exact,353.15,1.832773445318669,1.0033458822149928,1.0638649742242676,1.1694062602296427,1.2299253522389175,Chromatography,10.1021/je020196d,J. Chem. Eng. Data,False
179,Cc1ccccc1,OCCOCCOCCO,YXFVVABEGXRONW-UHFFFAOYSA-N,ZIBGPFATKBEMQZ-UHFFFAOYSA-N,exact,exact,363.15,1.790458623495007,0.9928189204223639,1.0533380124316387,1.1605813263509788,1.2211004183602536,Chromatography,10.1021/je020196d,J. Chem. Eng. Data,False
179,Cc1ccccc1,OCCOCCOCCO,YXFVVABEGXRONW-UHFFFAOYSA-N,ZIBGPFATKBEMQZ-UHFFFAOYSA-N,exact,exact,373.1,1.7661168221644774,0.9821316320117932,1.042650724021068,1.1511141974749561,1.211633289484231,Chromatography,10.1021/je020196d,J. Chem. Eng. Data,False
179,Cc1ccccc1,OCCOCCOCCO,YXFVVABEGXRONW-UHFFFAOYSA-N,ZIBGPFATKBEMQZ-UHFFFAOYSA-N,exact,exact,383.15,1.716083601902171,0.9711527846902612,1.031671876699536,1.1409445332342942,1.2014636252435689,Chromatography,10.1021/je020196d,J. Chem. Eng. Data,False
179,Cc1ccccc1,OCCOCCOCCO,YXFVVABEGXRONW-UHFFFAOYSA-N,ZIBGPFATKBEMQZ-UHFFFAOYSA-N,exact,exact,393.15,1.7069275337113574,0.9600733806611654,1.0205924726704403,1.1302974290836247,1.1908165210928994,Chromatography,10.1021/je020196d,J. Chem. Eng. Data,False
180,C=CCCCCC,c1ccncc1,ZGEGCLOFRBLKSE-UHFFFAOYSA-N,JUJWROOIHBZHMG-UHFFFAOYSA-N,exact,exact,298.15,1.2725655957915476,0.9296641933591139,1.0256818240862757,0.9564895920525275,1.0525072227796903,Chromatography,10.1016/j.fluid.2016.10.009,Fluid Phase Equilib.,True
181,C=CCCCCC,OCCO,ZGEGCLOFRBLKSE-UHFFFAOYSA-N,LYCAIKOWRPUZTN-UHFFFAOYSA-N,exact,exact,303.15,6.345636360828596,4.018227679422363,4.220894568801176,4.462875291448249,4.66554218082706,Chromatography,10.1016/j.jct.2016.10.013,J. Chem. Thermodyn.,False
181,C=CCCCCC,OCCO,ZGEGCLOFRBLKSE-UHFFFAOYSA-N,LYCAIKOWRPUZTN-UHFFFAOYSA-N,exact,exact,313.15,6.220590170099739,3.9622700683269962,4.164936957705809,4.398650796369411,4.6013176857482225,Chromatography,10.1016/j.jct.2016.10.013,J. Chem. Thermodyn.,False
181,C=CCCCCC,OCCO,ZGEGCLOFRBLKSE-UHFFFAOYSA-N,LYCAIKOWRPUZTN-UHFFFAOYSA-N,exact,exact,323.15,6.113682179832232,3.906863634670461,4.109530524049274,4.334984939226263,4.537651828605075,Chromatography,10.1016/j.jct.2016.10.013,J. Chem. Thermodyn.,False
182,C=CCCCCC,OCCOCCO,ZGEGCLOFRBLKSE-UHFFFAOYSA-N,MTHSVFCYNBDYFN-UHFFFAOYSA-N,exact,exact,304.15,4.430816798843313,2.709189854977493,2.712892829671085,2.9765017129841205,2.9802046876777117,Chromatography,10.1016/j.jct.2016.10.013,J. Chem. Thermodyn.,False
182,C=CCCCCC,OCCOCCO,ZGEGCLOFRBLKSE-UHFFFAOYSA-N,MTHSVFCYNBDYFN-UHFFFAOYSA-N,exact,exact,313.15,4.354141431184346,2.6741388667412975,2.6778418414348892,2.9371198476973808,2.940822822390972,Chromatography,10.1016/j.jct.2016.10.013,J. Chem. Thermodyn.,False
182,C=CCCCCC,OCCOCCO,ZGEGCLOFRBLKSE-UHFFFAOYSA-N,MTHSVFCYNBDYFN-UHFFFAOYSA-N,exact,exact,323.15,4.29592393562047,2.6355026725331214,2.639205647226713,2.8936055185917344,2.8973084932853257,Chromatography,10.1016/j.jct.2016.10.013,J. Chem. Thermodyn.,False
183,C=CCCCCC,CCCCCOC(C)=O,ZGEGCLOFRBLKSE-UHFFFAOYSA-N,PGMYKACGEOXYJE-UHFFFAOYSA-N,exact,exact,298.15,0.3001045924503381,0.20824493093592247,0.21468440314669782,0.21918431018668816,0.22562378239746217,Chromatography,10.1016/j.jct.2018.05.003,J. Chem. Thermodyn.,False
184,CCN(CC)CC,c1ccccc1,ZMANZCXQSJIPKH-UHFFFAOYSA-N,UHOVQNZJYSORNB-UHFFFAOYSA-N,exact,exact,298.15,0.2468600779315258,0.4215448697043504,0.47151091368070347,0.44307552264349526,0.49304156661984966,Chromatography,10.1016/j.tca.2012.02.005,Thermochim. Acta,False
185,c1ccc(-c2ccccc2)cc1,N=CO,ZUOUZKKEUPVFJK-UHFFFAOYSA-N,ZHNUHDYFZUAESO-UHFFFAOYSA-N,exact,exact,298.0,7.1853870155804165,6.215522793286729,6.8365688104119755,5.827411447186989,6.448457464312234,Chromatography,10.1016/j.jct.2013.05.006,J. Chem. Thermodyn.,False
